Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.36931037902832,28.6280860683027,28.35592601647239,28.59685475435289,147544800
2015-06-15,28.313541412353516,28.384927519681423,28.043612640833025,28.130614405952066,175955600
2015-06-16,28.46523666381836,28.521007112494328,28.19084700944085,28.338080108916312,125976400
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400
2015-06-18,28.527700424194336,28.62362566779641,28.38046731888597,28.382698613475533,141628800
2015-06-19,28.24216079711914,28.51432091610068,28.197545109605183,28.489781777374187,218867600
2015-06-22,28.46746826171875,28.56785438961377,28.34923518158224,28.440697833356523,136157200
2015-06-23,28.33808708190918,28.46747496315014,28.304624464073836,28.438474935415208,121075600
2015-06-24,28.579015731811523,28.956024600203072,28.358165178471953,28.378241727875807,221123600
2015-06-25,28.442934036254883,28.822172475946548,28.442934036254883,28.74632546879995,127752400
2015-06-26,28.275619506835938,28.552240475555756,28.222080348820942,28.480854364209378,176267200
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600
2015-06-30,27.981149673461914,28.135076656967197,27.85399311812508,28.012380988668923,177482800
2015-07-01,28.24216079711914,28.31800950826813,28.106080737628375,28.30908603036946,120955200
2015-07-02,28.206470489501953,28.262240953644767,28.0570043520948,28.204239194381984,108844000
2015-07-06,28.108314514160156,28.159624091112555,27.851770033357234,27.871848285896704,112241600
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200
2015-07-08,27.3431396484375,27.804918965307255,27.336447465899855,27.769226757780043,243046400
2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000
2015-07-10,27.501529693603516,27.62868627770291,27.039750340613136,27.202600837011023,245418000
2015-07-13,28.03245735168457,28.054765189336482,27.73352688081641,27.891914740717578,165762000
2015-07-14,28.02130889892578,28.19085156686366,27.8941523234672,28.11723415423519,127072400
2015-07-15,28.291240692138672,28.364858112527262,28.01461966938154,28.045850992822853,134596800
2015-07-16,28.668245315551758,28.68163308494207,28.40947127265685,28.49647305192128,144889600
2015-07-17,28.915868759155273,28.915868759155273,28.623632075726423,28.795406056016574,184658800
2015-07-20,29.462411880493164,29.66318411792523,29.156787531745444,29.217020564558172,235600800
2015-07-21,29.167943954467773,29.652031028831786,29.072020418957113,29.63641707363706,307025600
2015-07-22,27.934301376342773,27.996764003795565,27.21374646227475,27.21374646227475,461802400
2015-07-23,27.920921325683594,28.351467603111896,27.898611782166114,28.152924920056645,203998000
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.387760162353516,27.575149816344606,27.242758309859674,27.45914629197403,177822000
2015-07-28,27.523836135864258,27.642070937846118,27.338679506679952,27.523836135864258,134472400
2015-07-29,27.436830520629883,27.550602716905665,27.276211349882686,27.472524426119968,148046800
2015-07-30,27.298526763916016,27.34314245339669,27.151291925066765,27.287371990556117,134513200
2015-07-31,27.059825897216797,27.3587547240426,26.972824122126944,27.34983124685656,171540000
2015-08-03,26.421810150146484,27.34313741374917,26.216573591216193,27.104439944865323,279904000
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993834,26.19426574712073,496554400
2015-08-05,25.743637084960938,26.198724108599727,25.007466549255483,25.197085716943594,397250400
2015-08-06,25.79966926574707,26.10667542051298,25.573337945863234,25.987907127771592,211612000
2015-08-07,25.887052536010742,26.050640103544993,25.65847992994324,25.676407662488877,154681600
2015-08-10,26.8282470703125,26.888751051054925,26.11339430736292,26.11339430736292,219806400
2015-08-11,25.432153701782227,26.48314379074808,25.39629993693712,26.400229288163885,388331200
2015-08-12,25.824312210083008,25.86464876132336,24.567158357722324,25.217024256735492,404870000
2015-08-13,25.80415153503418,26.084266072518957,25.667455503966934,26.003592948948665,194143200
2015-08-14,25.985658645629883,26.06409035438125,25.548680761384396,25.618148602038033,171718000
2015-08-17,26.254573822021484,26.364378232100474,25.882580929145096,26.00359060358621,163538800
2015-08-18,26.106672286987305,26.317318945242764,25.996867877967947,26.09098594284168,138242800
2015-08-19,25.772769927978516,26.11114694123252,25.69881930534041,26.017028899520128,193146000
2015-08-20,25.24391746520996,25.62487247693871,25.01534309042622,25.56436850107426,274006400
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000
2015-08-24,23.108327865600586,24.381168302303,20.616428500878023,21.259572048945763,648825200
2015-08-25,23.247255325317383,24.898810551133707,23.193473835713846,24.898810551133707,414406400
2015-08-26,24.58060646057129,24.625424093615674,23.540821644856987,23.997966972895647,387098400
2015-08-27,25.304420471191406,25.376129707463,24.65455455578336,25.149798445605093,338464400
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757695,212657600
2015-08-31,25.268571853637695,25.66521327354461,25.098261741679234,25.104984216810696,224917200
2015-09-01,24.139137268066406,25.07135704276332,24.05846418923809,24.683679695316282,307383600
2015-09-02,25.1744441986084,25.1744441986084,24.455110519919423,24.701612595527404,247555200
2015-09-03,24.732990264892578,25.273050126560126,24.65903962729395,25.208063358035563,212935600
2015-09-04,24.48649024963379,24.750918426214,24.316181851600227,24.419263790310023,199985200
2015-09-08,25.16773223876953,25.22375515032208,24.721790341522624,25.04224146399056,219374400
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200
2015-09-10,25.225990295410156,25.38509511963697,24.627666158595982,24.710578952953487,251571200
2015-09-11,25.593503952026367,25.593503952026367,25.04448016181592,25.051202636928828,199662000
2015-09-14,25.839996337890625,26.19406140070157,25.73915582327062,26.124593566615918,233453600
2015-09-15,26.057373046875,26.113395951330677,25.640562500950097,25.978941322573725,173364800
2015-09-16,26.086505889892578,26.115637184543175,25.86913674840091,26.050650410614907,148694000
2015-09-17,25.528512954711914,26.104428259816004,25.483695321581934,25.918433543611794,256450400
2015-09-18,25.42319107055664,25.61367029631348,25.069127645614433,25.1453179681706,297141200
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000
2015-09-22,25.411983489990234,25.586774634919642,25.214781821099262,25.407500701324746,201384800
2015-09-23,25.61815071105957,25.707787689733248,25.389578039640703,25.46352696558956,143026800
2015-09-24,25.770530700683594,25.88257648633874,25.181170483623408,25.378370450890582,200878000
2015-09-25,25.705541610717773,26.14924363396979,25.55091789342523,26.09322074621833,224607600
2015-09-28,25.19685935974121,25.67417383915858,25.19685935974121,25.51282761803632,208436000
2015-09-29,24.43942642211914,25.43663494850679,24.17051721819608,25.28425261036825,293461600
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000
2015-10-01,24.555953979492188,24.56491784720905,24.04726517207875,24.441666803205894,255716400
2015-10-02,24.735231399536133,24.876410208622598,24.101053439948966,24.204135375817142,232079200
2015-10-05,24.824865341186523,24.957080264458007,24.44166893864676,24.623182574143726,208258800
2015-10-06,24.943634033203125,25.039993484121485,24.598532783627668,24.791251685464392,192787200
2015-10-07,24.824865341186523,25.04671553009205,24.51786096605542,25.039993056137806,187062400
2015-10-08,24.538034439086914,24.692658216897698,24.248956019984966,24.692658216897698,247918400
2015-10-09,25.125150680541992,25.161004447325563,24.535788681322458,24.65007587545633,211064400
2015-10-12,25.00862693786621,25.266332668438885,24.972773164134914,25.2618515878538,121868800
2015-10-13,25.05119514465332,25.199094681953888,24.8024533817687,24.833826062701636,132197200
2015-10-14,24.69713592529297,24.990695384826164,24.551476038080967,24.93915527238215,177849600
2015-10-15,25.066883087158203,25.12066458509717,24.7598770216274,24.858477859251334,150694000
2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400
2015-10-19,25.037755966186523,25.042237046059405,24.674726947885187,24.82935070359038,119036800
2015-10-20,25.494895935058594,25.584532900665106,24.833826519366045,24.950353377876468,195871200
2015-10-21,25.492656707763672,25.900503284391082,25.479210051387575,25.546438204219225,167180800
2015-10-22,25.88258171081543,25.88258171081543,25.56885310571736,25.620394929783124,166616400
2015-10-23,26.68482780456543,26.71844188608165,26.068575912273154,26.151488709038865,237467600
2015-10-26,25.83327293395996,26.471933492798915,25.752599841297904,26.460729941402008,265335200
2015-10-27,25.669689178466797,26.11563090930809,25.54419674083244,25.860166664731032,279537600
2015-10-28,26.72740364074707,26.73412782469506,26.00806982979809,26.203030131893545,342205600
2015-10-29,27.0097599029541,27.045615379108888,26.50331241520856,26.599671870270544,204909200
2015-10-30,26.778942108154297,27.164379874808386,26.76773684599318,27.1128380624234,197461200
2015-11-02,27.155424118041992,27.19576068031395,26.803600323102398,27.070269913104966,128813200
2015-11-03,27.466907501220703,27.67307136407972,27.04785559133018,27.06802472448119,182076000
2015-11-04,27.33917808532715,27.747024771983217,27.25402388382609,27.592401004565872,179544400
2015-11-05,27.2131404876709,27.611481338312984,27.046603387668622,27.422437786228294,158210800
2015-11-06,27.244651794433594,27.41343990989622,27.145630600923205,27.255905022265036,132169200
2015-11-09,27.134380340576172,27.413442907899615,27.01735465653785,27.222150032855332,135485600
2015-11-10,26.2791805267334,26.57174724647798,26.11939466862718,26.30843822890864,236511600
2015-11-11,26.130647659301758,26.425463648090126,25.928101602614554,26.18916134612279,180872000
2015-11-12,26.042875289916992,26.290430792668833,26.027121804750998,26.164402911340865,130102400
2015-11-13,25.282211303710938,26.009126294308526,25.266457813116027,25.925856862877318,183249600
2015-11-16,25.69630241394043,25.70980491355159,24.980640745523743,25.066159438063565,152426800
2015-11-17,25.586027145385742,25.892096384430133,25.502757727542303,25.86283868024117,110467600
2015-11-18,26.396207809448242,26.441217281405347,25.99336668252736,26.05188036967263,186698800
2015-11-19,26.731534957885742,26.94983451847588,26.276933076812536,26.474977171646167,173183200
2015-11-20,26.84855842590332,26.988088808986056,26.747284545890412,26.826051974566337,137148400
2015-11-23,26.499727249145508,26.94532851378358,26.407455612482668,26.841803652210277,129930000
2015-11-24,26.754037857055664,26.859812005289776,26.35794969460624,26.405210155455276,171212800
2015-11-25,26.5627498626709,26.83281189570902,26.53799413338403,26.828309917474165,85553200
2015-11-27,26.513235092163086,26.648266950315282,26.465974628610375,26.621260235284563,52185600
2015-11-30,26.62350845336914,26.873314961150975,26.499729835278604,26.553741542717557,156721200
2015-12-01,26.407459259033203,26.738284199871483,26.299435839780674,26.72478170171524,139409600
2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
2015-12-03,25.92584800720215,26.28367962420474,25.70529921420782,26.229667920185882,166278000
2015-12-04,26.787792205810547,26.837303648687627,25.905593621640442,25.94610282790341,231108000
2015-12-07,26.61901092529297,26.97459163578406,26.513236764336625,26.776547530739133,128336800
2015-12-08,26.60776138305664,26.691029094394686,26.29944111628699,26.44797377680992,137238000
2015-12-09,26.02037811279297,26.486233271703043,25.89885045607709,26.474980043173172,185445600
2015-12-10,26.144155502319336,26.31744560952406,25.995622841716926,26.114899511428376,116850800
2015-12-11,25.471254348754883,25.96861650319326,25.396987158865464,25.92360702162482,187544800
2015-12-14,25.313722610473633,25.358732097668245,24.708335220795384,25.246206662679835,257274800
2015-12-15,24.865869522094727,25.385738186321696,24.83436253844483,25.192194305614137,213292400
2015-12-16,25.057159423828125,25.203442811607765,24.4855318075227,24.99639645318205,224954000
2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200
2015-12-18,23.862136840820312,24.647563678113645,23.812625388457732,24.51028426520113,385813200
2015-12-21,24.154708862304688,24.163711102613128,23.758618873742133,24.14345563266869,190362400
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741538,24.170462289243822,131157600
2015-12-23,24.442764282226562,24.496775986299763,24.125441872169134,24.141195357398864,130629600
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600
2015-12-28,24.039926528930664,24.235721344204507,23.895894153442327,24.213214890470855,106816800
2015-12-29,24.47202491760254,24.62731052796695,24.048930007408522,24.071434745301563,123724800
2015-12-30,24.152456283569336,24.46302582726484,24.12094930306407,24.43602082511842,100855200
2015-12-31,23.688846588134766,24.087185730146636,23.589823691295113,24.082685469836317,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.11496925354004,23.821628682951236,23.047455038507994,23.79912394460722,223164000
2016-01-06,22.662612915039062,23.03844902348601,22.475822072099724,22.631105943121526,273829600
2016-01-07,21.70615005493164,22.534337108884632,21.70164979418796,22.20801411942277,324377600
2016-01-08,21.82093048095703,22.304790157866496,21.775920997198742,22.17876222974189,283192000
2016-01-11,22.174259185791016,22.29353585732134,21.906448134391603,22.27328210570374,198957600
2016-01-12,22.496078491210938,22.660366336017216,22.244020968919553,22.628859360355968,196616800
2016-01-13,21.917694091796875,22.77288769440793,21.897440346898726,22.57709290872037,249758400
2016-01-14,22.39705467224121,22.61310494938619,21.546362930112668,22.045975976632942,252680400
2016-01-15,21.859182357788086,21.989712226534987,21.460843219648147,21.64988505686676,319335600
2016-01-19,21.75341033935547,22.20126093386138,21.492350596949187,22.14724922463988,212350800
2016-01-20,21.782665252685547,22.097736688815445,21.024243504208727,21.402328884164366,289337600
2016-01-21,21.672393798828125,22.02797277549586,21.366324558328266,21.843431179047542,208646000
2016-01-22,22.82465362548828,22.833655864278438,22.13824965850337,22.196761635137154,263202000
2016-01-25,22.379056930541992,22.849412379877773,22.327294479891755,22.847161390631662,207178000
2016-01-26,22.502830505371094,22.703125593310077,22.07073335276125,22.48932800591499,300308000
2016-01-27,21.024246215820312,21.746659108426698,21.006241738976197,21.61387995495452,533478800
2016-01-28,21.175033569335938,21.271805503136676,20.79244781263631,21.10751934480162,222715200
2016-01-29,21.90644645690918,21.90644645690918,21.233544971670028,21.33256788400009,257666000
2016-02-01,21.701650619506836,21.764664574323376,21.46984854985964,21.710652858337983,163774000
2016-02-02,21.262802124023438,21.613880852048318,21.217790930044938,21.474348726217194,149428800
2016-02-03,21.683645248413086,21.79391966479839,21.172780664055452,21.37982699763643,183857200
2016-02-04,21.857873916625977,22.023053229116783,21.5388313080044,21.69043312718145,185886800
2016-02-05,21.27409553527832,21.930284768598725,21.199427077260204,21.839775611189257,185672400
2016-02-08,21.498098373413086,21.654224844439824,21.052342357349705,21.07270600414181,216085600
2016-02-09,21.49358367919922,21.708543183823497,21.25373583481821,21.335193919007782,177324800
2016-02-10,21.33065414428711,21.8013001743883,21.2921883303902,21.704003175149282,169374400
2016-02-11,21.201684951782227,21.432483350272403,20.950522902652605,21.22205032873997,200298800
2016-02-12,21.267301559448242,21.382700745252002,21.045555999939317,21.312556988350742,161405600
2016-02-16,21.866926193237305,21.91444310662527,21.40759430416859,21.50036492754937,196231600
2016-02-17,22.201812744140625,22.22217639870214,21.756056558006573,21.87371725688323,179452800
2016-02-18,21.780946731567383,22.376041566489526,21.742479173334242,22.364727274129432,156084000
2016-02-19,21.731159210205078,21.894075297350927,21.676854423262476,21.722108124661634,141496800
2016-02-22,21.921226501464844,21.925752907328235,21.704005630608744,21.792251555446594,137123200
2016-02-23,21.425697326660156,21.835249115154625,21.394019383147793,21.812622259262714,127770400
2016-02-24,21.744739532470703,21.808095418234426,21.115703629076013,21.265043982363427,145022800
2016-02-25,21.89407730102539,21.89407730102539,21.55240612734355,21.733424402142486,110330800
2016-02-26,21.928014755249023,22.179175022970334,21.853344599979433,21.993632099351238,115964400
2016-02-29,21.878238677978516,22.226697740378793,21.86918759146339,21.916704500929125,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796899795532227,22.828577731584346,22.54573778374896,22.742595008916886,132678400
2016-03-03,22.96660614013672,23.01412304913054,22.729019868849395,22.758436331310968,147822800
2016-03-04,23.30828285217285,23.475723675015796,22.937196852186524,23.163468887608364,184220400
2016-03-07,23.050331115722656,23.267552046038453,22.844422750525865,23.16799180560761,143315600
2016-03-08,22.860260009765625,23.02543933025596,22.717709270454677,22.803692009453894,126247600
2016-03-09,22.88062286376953,22.98470776570407,22.68829030286975,22.923613365367988,108806800
2016-03-10,22.89194107055664,23.13405207582251,22.661144357421886,22.94624760120367,134054400
2016-03-11,23.13857650756836,23.143101188243314,22.966609294506334,23.134050100574946,109632800
2016-03-14,23.197399139404297,23.28564678653803,23.02995838276895,23.059374840586177,100304400
2016-03-15,23.663528442382812,23.799291310131537,23.498349106970874,23.523239167461966,160270800
2016-03-16,23.97804069519043,24.054972335581546,23.66578427489726,23.670310680989743,153214000
2016-03-17,23.939577102661133,24.091178920822344,23.749507734406702,23.876219495697473,137682800
2016-03-18,23.96672821044922,24.097966375920844,23.80155062831962,24.06176202972802,176820800
2016-03-21,23.9644718170166,24.35818467062962,23.790241385061908,23.968996498091382,142010800
2016-03-22,24.14775276184082,24.276727757600753,23.806081492739757,23.81513258163924,129777600
2016-03-23,24.014240264892578,24.226936439976935,23.962198685659956,24.093436824597873,102814000
2016-03-24,23.91016387939453,24.04140206498335,23.733671980446086,23.864910166034907,104532000
2016-03-28,23.80155372619629,24.027825740397013,23.772137259506373,23.984833505276967,77645600
2016-03-29,24.364971160888672,24.38986122117192,23.731408814927196,23.73367201849436,124760400
2016-03-30,24.79035758972168,24.984951630731874,24.573136695962944,24.584450985496314,182404400
2016-03-31,24.661388397216797,24.867296775912425,24.636498335477356,24.826567740913212,103553600
2016-04-01,24.887659072875977,24.88992227645211,24.48263194867367,24.613870134993224,103496000
2016-04-04,25.143341064453125,25.38545199498632,24.95100851550331,24.9849496551014,149424800
2016-04-05,24.8469295501709,25.0551011171077,24.75868360194534,24.77904898109196,106314800
2016-04-06,25.107139587402344,25.111665993901667,24.70890040505678,24.94196200286057,105616400
2016-04-07,24.559560775756836,24.984951474246955,24.464526959017267,24.878603368044878,127207600
2016-04-08,24.586715698242188,24.837876023385373,24.475841178225927,24.6432836967458,94326800
2016-04-11,24.668174743652344,25.02794815142914,24.625184233953128,24.656862178497185,117630000
2016-04-12,24.989484786987305,25.00306055703974,24.586720829790774,24.74058416056817,108929200
2016-04-13,25.351511001586914,25.419391554856478,25.07093425017294,25.07093425017294,133029200
2016-04-14,25.36509132385254,25.43071041222434,25.190862640210334,25.256481728582134,101895600
